t;h;season
295.150000;030000;summer
292.050000;030000;summer
292.150000;060000;summer
293.750000;060000;summer
296.950000;060000;summer
294.450000;060000;summer
297.950000;060000;summer
292.250000;060000;summer
291.450000;090000;summer
296.750000;090000;summer
304.150000;090000;summer
300.750000;090000;summer
303.150000;090000;summer
299.650000;090000;summer
291.150000;120000;summer
297.450000;120000;summer
307.250000;120000;summer
303.350000;120000;summer
306.550000;120000;summer
305.950000;120000;summer
293.050000;150000;summer
296.650000;150000;summer
307.250000;150000;summer
300.150000;150000;summer
308.250000;150000;summer
308.450000;150000;summer
291.250000;180000;summer
293.550000;180000;summer
300.650000;180000;summer
299.250000;180000;summer
301.350000;180000;summer
305.250000;180000;summer
288.850000;210000;summer
289.350000;210000;summer
293.550000;210000;summer
292.450000;210000;summer
295.850000;210000;summer
298.850000;210000;summer
287.750000;000000;summer
287.450000;000000;summer
289.050000;000000;summer
290.950000;000000;summer
292.650000;000000;summer
295.050000;000000;summer
288.150000;030000;summer
288.150000;030000;summer
286.950000;030000;summer
288.550000;030000;summer
289.750000;030000;summer
292.650000;030000;summer
289.350000;060000;summer
288.750000;060000;summer
289.650000;060000;summer
288.850000;060000;summer
290.050000;060000;summer
292.350000;060000;summer
289.650000;090000;summer
289.850000;090000;summer
292.850000;090000;summer
289.450000;090000;summer
293.550000;090000;summer
294.450000;090000;summer
289.550000;120000;summer
290.050000;120000;summer
296.750000;120000;summer
291.850000;120000;summer
296.250000;120000;summer
296.650000;120000;summer
291.550000;150000;summer
291.150000;150000;summer
297.250000;150000;summer
294.050000;150000;summer
297.350000;150000;summer
299.650000;150000;summer
291.250000;180000;summer
291.050000;180000;summer
296.650000;180000;summer
293.750000;180000;summer
296.550000;180000;summer
298.850000;180000;summer
288.550000;210000;summer
289.750000;210000;summer
290.150000;210000;summer
291.950000;210000;summer
292.150000;210000;summer
286.450000;000000;summer
284.750000;000000;summer
283.250000;000000;summer
288.850000;000000;summer
287.350000;000000;summer
289.850000;000000;summer
287.350000;030000;summer
286.050000;030000;summer
280.650000;030000;summer
287.550000;030000;summer
289.650000;030000;summer
288.150000;030000;summer
288.850000;060000;summer
288.350000;060000;summer
288.750000;060000;summer
289.250000;060000;summer
290.650000;060000;summer
289.650000;060000;summer
290.950000;090000;summer
291.250000;090000;summer
293.650000;090000;summer
293.250000;090000;summer
293.950000;090000;summer
294.850000;090000;summer
293.450000;120000;summer
296.550000;120000;summer
295.650000;120000;summer
296.150000;120000;summer
295.350000;120000;summer
296.250000;120000;summer
292.150000;150000;summer
296.350000;150000;summer
296.950000;150000;summer
297.850000;150000;summer
297.950000;150000;summer
299.050000;150000;summer
291.650000;180000;summer
294.650000;180000;summer
296.450000;180000;summer
296.250000;180000;summer
298.050000;180000;summer
298.550000;180000;summer
290.450000;210000;summer
291.950000;210000;summer
287.350000;210000;summer
294.050000;210000;summer
293.850000;210000;summer
292.850000;210000;summer
289.950000;000000;summer
290.350000;000000;summer
286.650000;000000;summer
291.650000;000000;summer
292.050000;000000;summer
289.550000;000000;summer
288.350000;030000;summer
289.350000;030000;summer
283.650000;030000;summer
290.450000;030000;summer
290.750000;030000;summer
288.250000;030000;summer
287.750000;060000;summer
287.850000;060000;summer
288.550000;060000;summer
289.650000;060000;summer
291.250000;060000;summer
290.050000;060000;summer
289.950000;090000;summer
292.050000;090000;summer
293.150000;090000;summer
292.550000;090000;summer
295.250000;090000;summer
292.550000;090000;summer
290.850000;120000;summer
294.650000;120000;summer
296.950000;120000;summer
296.850000;120000;summer
299.450000;120000;summer
296.650000;120000;summer
292.950000;150000;summer
296.450000;150000;summer
299.050000;150000;summer
299.250000;150000;summer
299.450000;150000;summer
299.450000;150000;summer
291.450000;180000;summer
294.450000;180000;summer
298.050000;180000;summer
298.750000;180000;summer
299.150000;180000;summer
300.050000;180000;summer
289.650000;210000;summer
290.950000;210000;summer
291.150000;210000;summer
293.250000;210000;summer
295.750000;210000;summer
292.850000;210000;summer
288.850000;000000;summer
289.450000;000000;summer
290.350000;000000;summer
289.850000;000000;summer
290.950000;000000;summer
290.650000;000000;summer
288.250000;030000;summer
285.750000;030000;summer
285.450000;030000;summer
288.250000;030000;summer
289.950000;030000;summer
287.950000;030000;summer
289.450000;060000;summer
288.050000;060000;summer
290.350000;060000;summer
288.350000;060000;summer
291.550000;060000;summer
292.050000;060000;summer
292.750000;090000;summer
293.350000;090000;summer
295.650000;090000;summer
290.650000;090000;summer
295.750000;090000;summer
298.250000;090000;summer
294.150000;120000;summer
297.050000;120000;summer
298.750000;120000;summer
298.150000;120000;summer
299.050000;120000;summer
299.050000;120000;summer
297.050000;150000;summer
299.150000;150000;summer
298.850000;150000;summer
299.250000;150000;summer
300.950000;150000;summer
299.750000;150000;summer
297.150000;180000;summer
298.350000;180000;summer
297.750000;180000;summer
299.650000;180000;summer
299.650000;180000;summer
294.950000;180000;summer
290.250000;210000;summer
293.850000;210000;summer
294.450000;210000;summer
295.650000;210000;summer
293.850000;210000;summer
293.750000;210000;summer
288.150000;000000;summer
291.650000;000000;summer
291.050000;000000;summer
292.450000;000000;summer
294.350000;000000;summer
292.450000;000000;summer
288.150000;030000;summer
289.250000;030000;summer
291.050000;030000;summer
291.450000;030000;summer
292.250000;030000;summer
291.850000;030000;summer
288.150000;060000;summer
288.650000;060000;summer
291.250000;060000;summer
292.050000;060000;summer
292.250000;060000;summer
292.650000;060000;summer
294.250000;090000;summer
290.750000;090000;summer
293.350000;090000;summer
294.250000;090000;summer
296.950000;090000;summer
296.950000;090000;summer
298.450000;120000;summer
296.250000;120000;summer
297.750000;120000;summer
295.250000;120000;summer
298.050000;120000;summer
298.850000;120000;summer
292.050000;150000;summer
296.450000;150000;summer
293.750000;150000;summer
293.150000;150000;summer
297.150000;150000;summer
294.050000;150000;summer
291.250000;180000;summer
291.050000;180000;summer
296.350000;180000;summer
291.850000;180000;summer
294.750000;180000;summer
291.350000;180000;summer
289.650000;210000;summer
290.250000;210000;summer
290.450000;210000;summer
293.050000;210000;summer
291.150000;210000;summer
289.450000;000000;summer
288.550000;000000;summer
291.750000;000000;summer
289.050000;000000;summer
291.450000;000000;summer
290.050000;000000;summer
289.250000;030000;summer
287.750000;030000;summer
290.950000;030000;summer
285.550000;030000;summer
289.850000;030000;summer
289.450000;030000;summer
288.450000;060000;summer
287.050000;060000;summer
291.050000;060000;summer
288.550000;060000;summer
290.250000;060000;summer
290.050000;060000;summer
289.350000;090000;summer
291.050000;090000;summer
291.150000;090000;summer
290.450000;090000;summer
293.950000;090000;summer
291.650000;090000;summer
291.150000;120000;summer
295.350000;120000;summer
295.650000;120000;summer
291.450000;120000;summer
294.450000;120000;summer
294.450000;120000;summer
293.250000;150000;summer
292.750000;150000;summer
296.350000;150000;summer
294.050000;150000;summer
292.050000;150000;summer
294.850000;150000;summer
290.350000;180000;summer
289.650000;180000;summer
292.850000;180000;summer
292.450000;180000;summer
292.750000;180000;summer
294.150000;180000;summer
289.150000;210000;summer
288.550000;210000;summer
290.050000;210000;summer
289.450000;210000;summer
290.350000;210000;summer
288.550000;210000;summer
288.350000;000000;summer
286.850000;000000;summer
287.850000;000000;summer
286.850000;000000;summer
288.750000;000000;summer
288.350000;000000;summer
287.350000;030000;summer
285.950000;030000;summer
288.450000;030000;summer
286.250000;030000;summer
287.550000;030000;summer
286.450000;030000;summer
287.750000;060000;summer
286.450000;060000;summer
289.050000;060000;summer
285.250000;060000;summer
287.850000;060000;summer
287.950000;060000;summer
289.150000;090000;summer
288.650000;090000;summer
290.150000;090000;summer
290.050000;090000;summer
290.350000;090000;summer
290.150000;090000;summer
290.450000;120000;summer
291.650000;120000;summer
294.050000;120000;summer
292.050000;120000;summer
294.450000;120000;summer
292.050000;120000;summer
291.750000;150000;summer
294.750000;150000;summer
293.950000;150000;summer
289.650000;150000;summer
289.350000;150000;summer
290.050000;150000;summer
291.050000;180000;summer
290.350000;180000;summer
293.350000;180000;summer
290.650000;180000;summer
290.350000;180000;summer
290.550000;180000;summer
287.250000;210000;summer
287.250000;210000;summer
289.550000;210000;summer
288.050000;210000;summer
288.250000;210000;summer
288.250000;210000;summer
286.850000;000000;summer
286.350000;000000;summer
287.950000;000000;summer
287.050000;000000;summer
287.250000;000000;summer
287.650000;000000;summer
286.950000;030000;summer
285.850000;030000;summer
286.450000;030000;summer
286.750000;030000;summer
287.350000;030000;summer
286.850000;030000;summer
287.650000;060000;summer
288.350000;060000;summer
287.950000;060000;summer
286.550000;060000;summer
287.350000;060000;summer
286.750000;060000;summer
291.550000;090000;summer
290.750000;090000;summer
288.250000;090000;summer
288.450000;090000;summer
289.050000;090000;summer
287.350000;090000;summer
293.150000;120000;summer
292.150000;120000;summer
289.350000;120000;summer
288.450000;120000;summer
289.150000;120000;summer
290.650000;120000;summer
292.650000;150000;summer
291.150000;150000;summer
291.150000;150000;summer
288.150000;150000;summer
291.050000;150000;summer
287.350000;150000;summer
292.450000;180000;summer
289.550000;180000;summer
289.350000;180000;summer
287.550000;180000;summer
290.250000;180000;summer
288.350000;180000;summer
288.750000;210000;summer
287.450000;210000;summer
287.750000;210000;summer
287.350000;210000;summer
288.950000;210000;summer
287.050000;210000;summer
288.050000;000000;summer
286.150000;000000;summer
284.850000;000000;summer
285.850000;000000;summer
288.250000;000000;summer
286.850000;000000;summer
289.050000;030000;summer
286.850000;030000;summer
288.150000;030000;summer
286.450000;030000;summer
286.850000;030000;summer
286.650000;030000;summer
287.150000;060000;summer
288.150000;060000;summer
288.050000;060000;summer
287.950000;060000;summer
287.950000;060000;summer
287.150000;060000;summer
287.850000;090000;summer
287.050000;090000;summer
288.850000;090000;summer
289.050000;090000;summer
289.250000;090000;summer
288.850000;090000;summer
290.250000;120000;summer
289.250000;120000;summer
288.250000;120000;summer
289.750000;120000;summer
288.450000;120000;summer
289.250000;120000;summer
293.450000;150000;summer
291.150000;150000;summer
288.650000;150000;summer
290.950000;150000;summer
291.450000;150000;summer
289.450000;150000;summer
291.250000;180000;summer
292.050000;180000;summer
290.150000;180000;summer
289.750000;180000;summer
293.450000;180000;summer
289.450000;180000;summer
288.150000;210000;summer
288.550000;210000;summer
289.050000;210000;summer
286.250000;210000;summer
290.150000;210000;summer
288.650000;210000;summer
287.150000;000000;summer
285.750000;000000;summer
287.750000;000000;summer
284.250000;000000;summer
287.350000;000000;summer
284.650000;000000;summer
287.950000;030000;summer
285.950000;030000;summer
285.350000;030000;summer
285.750000;030000;summer
286.250000;030000;summer
283.450000;030000;summer
288.450000;060000;summer
286.550000;060000;summer
287.450000;060000;summer
286.250000;060000;summer
286.350000;060000;summer
286.150000;060000;summer
289.550000;090000;summer
288.350000;090000;summer
289.150000;090000;summer
289.450000;090000;summer
286.650000;090000;summer
287.650000;090000;summer
291.450000;120000;summer
290.850000;120000;summer
290.550000;120000;summer
293.150000;120000;summer
289.450000;120000;summer
290.650000;120000;summer
292.650000;150000;summer
294.550000;150000;summer
291.450000;150000;summer
294.150000;150000;summer
295.150000;150000;summer
293.650000;150000;summer
292.150000;180000;summer
293.450000;180000;summer
292.750000;180000;summer
294.150000;180000;summer
295.950000;180000;summer
293.950000;180000;summer
287.650000;210000;summer
285.650000;210000;summer
290.650000;210000;summer
287.550000;210000;summer
292.250000;210000;summer
289.350000;210000;summer
285.750000;000000;summer
283.150000;000000;summer
285.450000;000000;summer
286.550000;000000;summer
288.250000;000000;summer
289.350000;000000;summer
284.750000;030000;summer
281.850000;030000;summer
284.250000;030000;summer
286.350000;030000;summer
285.150000;030000;summer
288.350000;030000;summer
